-34.36229, 24.15022, 12.50000
-35.56447, 24.16958, 12.50000
-34.26810, 22.50994, 12.50000
-33.77312, 21.43307, 12.50000
-35.81089, 21.94494, 12.50000
-37.01190, 21.88878, 12.50000
-36.48252, 20.80926, 12.50000
-35.92857, 19.75190, 12.50000
-38.00192, 20.12098, 12.50000
-36.53127, 18.61361, 12.50000
-36.81913, 18.03751, 12.50000
-38.90756, 18.30851, 12.50000
-37.36753, 16.87209, 12.50000
-33.95692, 14.69447, 12.50000
-38.80294, 16.07270, 12.50000
-38.12083, 15.09311, 12.50000
-36.48232, 13.78552, 12.50000
-37.63523, 13.54952, 12.50000
-39.73559, 13.60453, 12.50000
-38.04226, 12.36068, 12.50000
-39.18751, 12.05566, 12.50000
-37.45145, 10.88065, 12.50000
-35.68862, 9.76330, 12.50000
-36.80616, 9.45021, 12.50000
-37.92243, 9.10437, 12.50000
-39.03667, 8.72573, 12.50000
-38.18969, 7.90870, 12.50000
-39.29149, 7.49525, 12.50000
-41.37459, 7.22102, 12.50000
-39.50753, 6.25738, 12.50000
-38.61092, 5.49515, 12.50000
-41.66882, 5.26399, 12.50000
-35.78259, 3.95044, 12.50000
-39.82248, 3.76433, 12.50000
-33.89519, 2.66761, 12.50000
-33.93291, 2.13488, 12.50000
-32.96337, 1.55451, 12.50000
-34.98273, 1.09938, 12.50000
-33.99581, 0.53405, 12.50000
-35.00000, 0.00000, 12.50000
-34.99568, -0.54975, 12.50000
-36.98174, -1.16220, 12.50000
-37.95782, -1.79004, 12.50000
-36.92699, -2.32325, 12.50000
-35.88902, -2.82453, 12.50000
-38.82692, -3.67022, 12.50000
-33.79467, -3.73097, 12.50000
-34.72401, -4.38666, 12.50000
-40.59097, -5.77695, 12.50000
-36.54447, -5.78808, 12.50000
-33.49372, -5.84559, 12.50000
-36.34463, -6.93311, 12.50000
-41.12736, -8.51706, 12.50000
-39.03667, -8.72573, 12.50000
-36.95006, -8.87092, 12.50000
-36.80616, -9.45021, 12.50000
-40.51141, -11.08267, 12.50000
-41.29263, -11.99662, 12.50000
-35.36434, -10.87950, 12.50000
-37.09120, -12.05166, 12.50000
-38.78950, -13.28061, 12.50000
-40.45787, -14.56573, 12.50000
-39.28865, -14.84594, 12.50000
-39.05061, -15.46124, 12.50000
-39.72682, -16.45539, 12.50000
-39.46345, -17.07736, 12.50000
-40.10174, -18.10663, 12.50000
-37.09791, -17.45695, 12.50000
-36.81913, -18.03751, 12.50000
-34.74925, -17.70563, 12.50000
-34.46686, -18.24926, 12.50000
-29.79443, -16.37963, 12.50000
-29.53347, -16.84559, 12.50000
-37.01190, -21.88878, 12.50000
-34.95825, -21.42244, 12.50000
-32.92879, -20.89724, 12.50000
-30.92487, -20.31385, 12.50000
-29.77490, -20.23500, 12.50000
-27.81709, -19.55018, 12.50000
-30.74265, -22.33584, 12.50000
-35.98581, -27.01891, 12.50000
-35.55697, -27.58082, 12.50000
-33.55851, -26.88543, 12.50000
-33.13207, -27.40924, 12.50000
-30.41624, -25.97792, 12.50000
-32.25478, -28.43641, 12.50000
-31.80414, -28.93954, 12.50000
-29.88772, -28.06643, 12.50000
-28.72505, -27.83651, 12.50000
-26.16295, -26.16295, 12.50000
-25.05286, -25.85254, 12.50000
